bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Office_Gas_Usage_Current_Jan_kBtu,Office_Gas_Cost_Current_Jan_USD,Office_Gas_Usage_Current_Feb_kBtu,Office_Gas_Cost_Current_Feb_USD,Office_Gas_Usage_Current_Mar_kBtu,Office_Gas_Cost_Current_Mar_USD,Office_Gas_Usage_Current_Apr_kBtu,Office_Gas_Cost_Current_Apr_USD,Office_Gas_Usage_Current_May_kBtu,Office_Gas_Cost_Current_May_USD,Office_Gas_Usage_Current_Jun_kBtu,Office_Gas_Cost_Current_Jun_USD,Office_Gas_Usage_Current_Jul_kBtu,Office_Gas_Cost_Current_Jul_USD,Office_Gas_Usage_Current_Aug_kBtu,Office_Gas_Cost_Current_Aug_USD,Office_Gas_Usage_Current_Sep_kBtu,Office_Gas_Cost_Current_Sep_USD,Office_Gas_Usage_Current_Oct_kBtu,Office_Gas_Cost_Current_Oct_USD,Office_Gas_Usage_Current_Nov_kBtu,Office_Gas_Cost_Current_Nov_USD,Office_Gas_Usage_Current_Dec_kBtu,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Usage_Current_Jan_kBtu,Office_Steam_Cost_Current_Jan_USD,Office_Steam_Usage_Current_Feb_kBtu,Office_Steam_Cost_Current_Feb_USD,Office_Steam_Usage_Current_Mar_kBtu,Office_Steam_Cost_Current_Mar_USD,Office_Steam_Usage_Current_Apr_kBtu,Office_Steam_Cost_Current_Apr_USD,Office_Steam_Usage_Current_May_kBtu,Office_Steam_Cost_Current_May_USD,Office_Steam_Usage_Current_Jun_kBtu,Office_Steam_Cost_Current_Jun_USD,Office_Steam_Usage_Current_Jul_kBtu,Office_Steam_Cost_Current_Jul_USD,Office_Steam_Usage_Current_Aug_kBtu,Office_Steam_Cost_Current_Aug_USD,Office_Steam_Usage_Current_Sep_kBtu,Office_Steam_Cost_Current_Sep_USD,Office_Steam_Usage_Current_Oct_kBtu,Office_Steam_Cost_Current_Oct_USD,Office_Steam_Usage_Current_Nov_kBtu,Office_Steam_Cost_Current_Nov_USD,Office_Steam_Usage_Current_Dec_kBtu,Office_Steam_Cost_Current_Dec_USD,Office_Elec_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD
1010090005,"152 W 57th St, New York, NY 10019",527326.1744,599778,0.879,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2873760,163664.72,2473775,140885.01,1421415,80951.61,511462,29128.49,196885,11212.88,1080,61.51,0,,0,,0,,279501,15917.98,986008,56154.56,1605815,91453.45,1599322,52428.55,1506751,51822,1625403,50422.9,1580048,49503.68,1674267,55877.55,1688323,64972.39,1911464,74158.44,1935107,77053.67,1752215,69101,1691969,54739.62,1646591,54820.93,1667480,51820.64
1010140033,"3 Times Square, New York, NY 10036",813070,855000,0.951,SC9 Rate II (Large TOD),454022,11489.26,454034,11489.56,441545,11173.59,58457,1481.46,50394,1277.47,36549,927.19,33649,853.82,42517,1078.18,33202,842.51,43773,1109.96,262726,6649.47,386215,9773.74,1780830,101420.8,1525923,86903.49,991003,56439.03,331329,18869.66,43961,2503.64,1674,95.34,1849,105.3,1040,59.23,142,8.09,41277,2350.78,358699,20428.42,851325,48484.17,2887568,94255.54,2809371,96189.72,2979162,92001.24,2971115,92644.98,3227103,107237.28,3242489,124320.32,3644548,140941.63,3602874,143029.96,3187791,125304.03,2993016,96446.27,2700927,89602.44,2755642,85310.42
1010150029,"1493 Broadway, New York, NY 10036",614707,762028,0.807,SC9 Rate II (Large TOD),500890,10301.58,468210,9631.64,538424,11071.03,546852,11243.8,529051,10878.88,599605,12325.24,744784,15301.41,725124,14898.38,628004,12907.42,671464,13798.35,651342,13385.84,745708,15320.35,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3006085,98103.57,2817336,96461.01,3287588,101474,3176624,99018.45,3323501,110425.63,3802187,145693.14,4608472,178085.78,4407856,174874.77,3866842,151888.99,3518407,113288.32,3123117,103530.07,3217514,99525.21
1010160036,"1515 Broadway, New York, NY 10036",1440374,2052075,0.702,SC9 Rate II (Large TOD),484292,9961.32,448836,9234.47,450601,9270.65,249329,5144.58,190049,3929.34,173350,3587.01,188414,3895.82,179538,3713.86,169290,3503.78,205859,4253.44,378688,7796.44,460704,9477.77,7353761,262986.26,6863510,245453.83,5883009,210389.02,3922006,140259.34,1961003,70129.67,980501,35064.82,980501,35064.82,980501,35064.82,1470752,52597.24,2941504,105194.49,4902507,175324.16,6863510,245453.83,5843442,190227.35,5518806,188474.08,5518806,170001.95,5194171,161588.83,5194171,172297.66,5518806,211244.56,5843442,225674.49,5843442,231666.05,5518806,216563.65,5194171,167006.97,5194171,171852.12,5518806,170350.84
1010210019,"1613 Broadway, New York, NY 10019",158150,158150,1,SC9 Rate I (Standard),524000,10775.33,1133800,23276.23,1160100,23815.38,247426,5105.57,255674,5274.65,7345,183.91,14185,324.13,31,33.97,186,37.15,375944,7740.19,1150903,23626.84,1168815,23994.04,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,521784,17442.87,499947,17529.88,535459,16947.18,220450,7338.34,227798,8035.87,538883,21079.47,657313,25830.6,565694,22880.16,503465,20212.24,459416,15228.64,438491,14966.89,462620,14739.31
1010240015,"1675 Broadway, New York, NY 10019",752000,736407,1,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1688213,96146.13,1696052,96592.58,1186264,67559.42,625039,35596.86,276039,15720.81,0,,0,,0,,0,,155091,8832.65,591672,33696.56,1212835,69072.68,1692418,55451.21,1770447,60803.58,1795039,55632.97,1646466,51563.51,1756727,58604.89,1797331,69135.01,2022891,78452.2,2011299,80067.8,1772233,69884.71,1712595,55400.82,1639819,54597.52,1661610,51639.98
1010250025,"1690 Broadway, New York, NY 10019",553559,594030,0.932,SC9 Rate II (Large TOD),54554,1382.72,49737,1260.85,42977,1089.82,60888,1542.97,59767,1514.61,55925,1417.4,55287,1401.26,60792,1540.54,54669,1385.63,57460,1456.24,57315,1452.57,58764,1489.23,6202076,221799.54,5930196,212076.52,3820310,136622.48,1805565,64570.88,315182,11271.58,229122,8193.89,546615,19548.12,671578,24017.07,251311,8987.42,202409,7238.58,1215244,43459.73,2777320,99322.92,1718910,56311.36,1531795,52675.01,1571299,48761.19,1534829,48101.3,1684205,56206.24,1818139,69929.59,2209292,85635.04,2106919,83850.49,1828796,72099.16,1703233,55100.71,1656741,55155.76,1624038,50483.65
1010250043,"1697 Broadway, New York, NY 10019",53906,105950,0.509,SC9 Rate I (Standard),80493,2038.97,72696,1841.71,82162,2081.2,82972,2101.69,80593,2041.5,75583,1914.75,77459,1962.21,76115,1928.21,67230,1703.42,76815,1945.92,90916,2302.67,0,,304607,17347.8,270941,15430.48,161912,9221.12,61471,3500.86,25787,1468.61,4479,255.09,0,,0,,101,5.75,15816,900.74,89324,5087.13,181305,10325.58,847323,28012.52,695731,24198.36,718327,22563.65,609400,19400.88,595319,20191.56,634719,24739.1,745631,29233.87,761084,30609.72,672970,26848.38,669057,21948.94,698984,23560.3,750529,23600.13
1010260032,"848 7 Ave, New York, NY 10019",74550,78750,0.947,SC9 Rate I (Standard),57522,1457.81,53311,1351.27,53520,1356.56,29614,751.73,22573,573.6,20590,523.43,22379,568.69,21325,542.02,20107,511.21,24451,621.11,44979,1140.47,54720,1386.92,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,92953,3519.51,87789,3491.63,87789,3197.79,82625,3063.96,82625,3234.31,87789,3853.84,92953,4083.38,92953,4178.69,87789,3938.45,82625,3150.14,82625,3227.22,87789,3203.34
1010270020,"1740 Broadway, New York, NY 10019",511700,519600,0.985,SC9 Rate II (Large TOD),85861,2174.78,77708,1968.51,89138,2257.69,85433,2163.95,93964,2379.79,91434,2315.78,71739,1817.5,76412,1935.72,66779,1692.01,74585,1889.5,68698,1740.56,74534,1888.21,1957862,111503.03,1827338,104069.5,1566289,89202.39,1044193,59468.28,652621,37167.7,261048,14867.06,130524,7433.53,130524,7433.53,261048,14867.06,783145,44601.22,1566289,89202.39,2871530,163537.72,956771,31566.1,846405,29330.37,888462,27789.05,835722,26419.83,916479,30813.86,927723,35927.86,1068786,41686.43,1049167,42006.19,935049,37108.82,846911,27650.26,820924,27582.98,851967,26722.03
1010280029,"888 7 Ave, New York, NY 10106",437052,816596,0.535,SC9 Rate II (Large TOD),463156,9528.03,429248,8832.92,430936,8867.52,238447,4921.5,181754,3759.29,165784,3431.91,180191,3727.25,171702,3553.22,161902,3352.32,196874,4069.25,362161,7457.63,440598,9065.59,3273676,117073.67,3086248,110370.85,2077658,74301.5,1176987,42091.58,961730,34393.53,735530,26304.13,612248,21895.3,571693,20444.97,459013,16415.29,496422,17753.12,1542575,55165.79,2501439,89456.82,2045139,66903.41,1937500,66493.47,1829861,56702.47,1614583,50574.72,1506944,50343.37,1722222,66266.87,1937500,75161.72,1937500,77148.33,1722222,67926.77,1614583,52258.92,1722222,57315.92,1937500,60130.9
1010290053,"1784 Broadway, New York, NY 10019",189334,206334,0.918,SC9 Rate I (Standard),988139,20290.18,985286,20231.7,930125,19100.9,246321,5082.91,104615,2177.94,56112,1183.63,62769,1320.1,41846,891.18,41846,891.18,190210,3932.64,745622,15318.58,996698,20465.64,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1059878,34913.8,991769,34281.52,1080748,33694.78,985551,31066.49,1053029,35330.22,1094241,42286.57,1256852,48933.42,1252439,50047.56,1133468,44876.96,1058041,34418.29,1023230,34256.86,1040581,32526.91
1010320048,"330 W 42nd St, New York, NY 10036",469858.75,552775,0.85,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,221448,7691.51,550734,19259.7,1019039,31799.5,351480,11401.98,347310,11988.71,281479,11250.16,326735,13092.01,410067,16723.61,396762,16034.8,434823,14440.28,665550,22457.34,1163037,36295.67
1010400029,"825 8 Ave, New York, NY 10019",1489606,1561011,0.954,SC9 Rate II (Large TOD),171784,4348.64,152593,3863.1,204642,5179.94,184070,4659.47,200947,5086.46,190907,4832.45,182807,4627.52,205443,5200.21,184616,4673.28,190268,4816.28,182926,4630.53,175945,4453.91,6671038,238570.62,6460704,231048.63,4610579,164884.19,2148251,76826.06,838598,29990.06,398478,14250.43,134836,4822.02,88110,3151,98414,3519.5,679546,24302.02,2775498,99257.76,5422478,193919.44,8441459,274580.2,7804255,266317.33,8849994,272313.54,8545326,265518.53,8999787,298167.65,8975935,343259.7,10039317,387359.63,9361630,370844.36,8589043,336763.92,8420218,270421.83,7985714,263942.39,8184360,252387.18
1010540041,"420 W 45th St, New York, NY 10036",49734,59152,0.841,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,134831,4879.22,127340,4838.75,127340,4412.52,114045,4038.39,119850,4465.51,127340,5364.15,136853,5775.04,136853,5915.36,127340,5486.88,119850,4343.44,119850,4455.23,127340,4420.58
1011020018,"619 W 54th St, New York, NY 10019",206250,275000,0.75,SC9 Rate I (Standard),895663,18394.42,878174,18035.9,1107831,22743.87,392059,8070.54,204786,4231.45,143885,2982.98,155792,3227.07,184942,3824.64,192183,3973.08,346500,7136.58,667268,13712.33,890325,18285,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1064692,35070.1,945224,32696.18,1056550,32951.58,1119966,35235.11,1211075,40557.56,1400517,53982.13,1847547,71695.44,1671765,66635.95,1490400,58850.9,1289106,41825.36,1201777,40146.95,1166584,36404.83
1011050036,"600 W 58th St, New York, NY 10019",121658.8,143128,0.85,SC9 Rate I (Standard),764712,15709.93,708726,14562.22,711513,14619.35,393697,8104.12,300092,6185.22,273725,5644.7,297512,6132.33,283496,5845,267314,5513.27,325057,6697,597959,12291.49,727466,14946.39,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,870438,28763.03,822080,28501.85,822080,25750.25,773722,24497.02,773722,26092.2,822080,31893.73,870438,34043.23,870438,34935.73,822080,32686.06,773722,25304.1,773722,26025.83,822080,25802.22
1011130051,"16 W 61st St, New York, NY 10023",96236,113100,0.851,SC9 Rate I (Standard),402,12.67,372,11.91,374,11.96,207,7.74,158,6.5,144,6.14,156,6.45,149,6.27,141,6.07,171,6.83,314,10.44,382,12.16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,464454,15581.47,438651,15442.12,438651,13973.9,412848,13305.2,412848,14156.36,438651,17251.98,464454,18398.91,464454,18875.14,438651,17674.76,412848,13735.84,412848,14120.95,438651,14001.63
1012590019,"23 W 43rd St, New York, NY 10036",244709.9,287894,0.85,SC9 Rate II (Large TOD),15276,388.98,12775,325.71,14084,358.83,13640,347.59,14127,359.91,13694,348.96,14132,360.04,14110,359.48,13695,348.98,14130,359.99,13652,347.9,31695,804.38,2108573,120086.23,1202402,68478.51,1154947,65775.88,737410,41996.55,222433,12667.88,63765,3631.51,20354,1159.19,8706,495.82,0,,606988,34568.83,1646559,93773.88,2891176,164656.59,550807,18385.19,495341,17373,548355,17343.26,529043,16908.76,664785,22489.13,795153,30865.49,1063898,41498.07,966935,38753.12,809126,32178.91,607795,19985.11,562583,19060.56,547843,17362.17
1012600024,"19 W 44th St, New York, NY 10036",222211,253442,0.877,SC9 Rate I (Standard),158272,4006.78,141301,3577.42,158923,4023.25,147643,3737.87,136868,3465.26,160553,4064.49,201224,5093.47,122765,3108.45,52252,1324.48,52721,1336.34,48036,1217.81,45876,1163.16,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,676990,22482.12,615586,21468.59,681823,21442.5,684750,21737.72,733875,24774.27,821919,31887.59,1082266,42205.87,1014926,40651.62,855476,33993.52,696061,22814.58,615942,20820.82,604301,19099.75
1012600042,"2 W 45th St, New York, NY 10036",98336,119990,0.82,SC9 Rate I (Standard),112224,2841.77,91436,2315.83,70660,1790.2,65045,1648.14,77827,1971.52,85481,2165.17,81961,2076.11,71078,1800.77,51302,1300.44,51141,1296.37,59147,1498.92,57578,1459.22,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,382194,12910.64,319419,11381.03,388804,12442.93,376410,12175.14,422674,14481.36,471988,18525,550552,21716.64,530162,21474.53,462636,18613.77,398219,13266.89,359733,12368.74,372197,11956.41
1012600064,"56 W 45th St, New York, NY 10036",50098.47266,58538,0.856,SC9 Rate I (Standard),367,11.79,340,11.1,342,11.15,189,7.28,144,6.14,131,5.81,143,6.12,136,5.94,128,5.74,156,6.45,287,9.76,349,11.33,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,130131,4726.61,122901,4687.55,122901,4276.19,115672,4088.85,115672,4327.33,122901,5194.64,130131,5516.01,130131,5649.44,122901,5313.09,115672,4209.51,115672,4317.41,122901,4283.96
1012600071,"1156 Ave Of The Americas, New York, NY 10036",59058.85,69481,0.85,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,217250,12372.7,202767,11547.87,173800,9898.16,115867,6598.79,57933,3299.37,28967,1649.71,28967,1649.71,28967,1649.71,43450,2474.54,86900,4949.08,144833,8248.45,202767,11547.87,174419,6164.57,164729,6112.23,155039,5263.25,145349,5009.22,145349,5308.89,155039,6421.87,174419,7222.62,174419,7401.46,155039,6571.3,155039,5471.46,164729,5935.75,174419,5869.5
1012610016,"45 W 45th St, New York, NY 10036",101929,108929,0.936,SC9 Rate I (Standard),592658,12182.82,549268,11293.33,551428,11337.61,305118,6288.25,232574,4801.1,212139,4382.18,230574,4760.1,219712,4537.43,207170,4280.32,251922,5197.73,463423,9533.5,563792,11591.07,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,453735,15233.44,429854,15142.49,405974,12970.28,358212,11610.76,334331,11559.43,382093,15092.24,429854,17065.63,429854,17506.38,382093,15460.5,358212,11984.42,382093,13106.37,429854,13730.89
1012610019,"35 W 45th St, New York, NY 10036",48222,55623,0.867,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,130706,4745.28,123445,4706.08,123445,4292.9,110556,3930.18,116184,4344.26,123445,5215.41,132667,5613.73,132667,5749.76,123445,5334.39,116184,4225.92,116184,4334.3,123445,4300.7
1012610021,"25 W 45th St, New York, NY 10036",159431.95,187567,0.85,SC9 Rate I (Standard),1035550,21262.11,920864,18911.05,958719,19687.07,276065,5692.67,99638,2075.91,56131,1184.02,59000,1242.83,59189,1246.71,55343,1167.86,109071,2269.29,744440,15294.35,955958,19630.47,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,268516,9219.72,234555,8490.53,268253,8740.42,253419,8360.81,268524,9382.88,306955,12222.99,453346,17970.87,437165,17795.6,373732,15133.17,280419,9490.67,237304,8329.93,249963,8194.48
1012610030,"7 W 45th St, New York, NY 10036",58864,64206,0.917,SC9 Rate I (Standard),330900,8374.27,306674,7761.35,307880,7791.86,170358,4312.56,129854,3287.81,118444,2999.13,128737,3259.55,122672,3106.1,115670,2928.95,140656,3561.1,258744,6548.72,314783,7966.51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,285808,9781.16,269930,9695.42,269930,8791.93,254052,8380.44,254052,8904.22,269930,10809.14,285808,11514.91,285808,11807.97,269930,11069.3,254052,8645.45,254052,8882.43,269930,8808.99
1012610034,"546 5 Ave, New York, NY 10036",171497.7939,183524,0.934,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,244492,13924.17,228193,12995.92,195594,11139.36,130396,7426.24,81497,4641.37,32599,1856.56,16299,928.25,16299,928.25,32599,1856.56,97797,5569.68,195594,11139.36,358589,20422.15,600259,19990.81,547406,19146.35,623466,19650.16,656233,20853.32,695976,23520.77,739759,28750.2,929286,36310.89,893817,35860.59,825320,32812.91,768497,25136.61,648933,21909.16,581739,18405.37
1012610036,"550 5 Ave, New York, NY 10036",50779,55779,0.91,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,169839,9672.57,158517,9027.77,135871,7738.05,90581,5158.72,45290,2579.33,22645,1289.66,22645,1289.66,22645,1289.66,33968,1934.53,67936,3869.05,113226,6448.38,158517,9027.77,326462,11101.12,308325,11003.16,308325,9971.16,290188,9501.13,290188,10099.41,308325,12275.31,326462,13081.49,326462,13416.22,308325,12572.47,290188,9803.83,290188,10074.52,308325,9990.65
1012610042,"2 W 46th St, New York, NY 10036",112538.897,126754,0.888,SC9 Rate I (Standard),410,12.87,563,16.74,647,18.87,258,9.03,186,7.21,298,10.04,664,19.3,193,7.38,122,5.59,165,6.67,158,6.5,151,6.32,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,317944,10824.56,300247,10728.02,318093,10271.17,314406,10252.2,362144,12479.34,408132,16086.57,482848,19107.71,453255,18432.11,380108,15382.79,332680,11165.96,308830,10689.5,313702,10156.14
1012620024,"21 W 46th St, New York, NY 10036",69313,75008,0.924,SC9 Rate I (Standard),156757,3968.45,145281,3678.11,145852,3692.56,80703,2044.29,61516,1558.85,56111,1422.11,60987,1545.47,58114,1472.78,54796,1388.84,66633,1688.31,122575,3103.65,149122,3775.29,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,158875,5659.88,150049,5612.22,150049,5109.99,141222,4881.23,141222,5172.39,150049,6231.32,158875,6623.64,158875,6786.54,150049,6375.94,141222,5028.54,141222,5160.28,150049,5119.48
1012620048,"16 W 47th St, New York, NY 10036",102553,118292,0.867,SC9 Rate I (Standard),40,3.51,40,3.51,40,3.51,40,3.51,2,2.55,0,,9,2.73,2,2.55,0,,0,,15,2.88,43,3.59,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,366121,12388.78,345342,12263.98,378485,12126,337856,10979.46,397954,13663.75,436665,17176.14,457764,18141.12,488434,19823.78,415348,16762.44,387932,12937.13,352873,12142.44,357229,11495.75
1012620054,"30 W 47th St, New York, NY 10036",47945,55613,0.862,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,129929,4720.06,122711,4681.08,122711,4270.35,109899,3909.81,115492,4321.37,122711,5187.39,131878,5583.33,131878,5718.55,122711,5305.66,115492,4203.74,115492,4311.47,122711,4278.11
1012630007,"55 W 47th St, New York, NY 10036",49462,81726,0.605,SC9 Rate I (Standard),148510,3759.8,137638,3484.74,138179,3498.43,76458,1936.89,58279,1476.96,53159,1347.42,57778,1464.28,55056,1395.42,51913,1315.9,63127,1599.61,116126,2940.49,141277,3576.81,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,211997,7384.65,200219,7321.03,200219,6650.88,188442,6345.67,188442,6734.18,200219,8147.13,211997,8670.66,211997,8888.03,200219,8340.11,188442,6542.24,188442,6718.02,200219,6663.53
1012630038,"590 5 Ave, New York, NY 10036",87484,101459,0.862,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,493670,28115.21,460758,26240.82,394936,22492.17,263291,14994.8,164557,9371.76,65823,3748.71,32911,1874.33,32911,1874.33,65823,3748.71,197468,11246.08,394936,22492.17,724049,41235.62,367557,12435.4,334406,11891.49,352286,11321.35,342812,11133.16,394514,13549.97,378966,14972.83,424516,16859.93,416984,16997.24,369882,14982.44,362584,12124.57,356071,12247.93,381913,12255.43
1012630051,"22 W 48th St, New York, NY 10036",68618,88250,0.778,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,249314,8596.27,235463,8521.46,235463,7733.33,221612,7374.37,221612,7831.27,235463,9492.97,249314,10108.64,249314,10364.28,235463,9719.91,221612,7605.54,221612,7812.26,235463,7748.22
1012630059,"42 W 48th St, New York, NY 10036",54563,58201,0.937,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,147807,5300.52,139595,5256.16,139595,4788.92,125020,4378.76,131383,4846.97,139595,5832.12,150024,6282.57,150024,6436.4,139595,5966.67,131383,4713.14,131383,4835.7,139595,4797.74
1012630071,"1212 Ave Of The Americas, New York, NY 10036",181117.377,248896,0.728,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,383347,12948.07,360821,12791.2,396822,12689.19,325817,10606.09,362441,12489.16,399950,15774.13,493216,19507.24,478460,19429.21,408992,16513.6,324176,10893.36,339432,11699.03,415386,13285.61
1012640040,"608 5 Ave, New York, NY 10020",83548,136647,0.611,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,495214,28203.14,483091,27512.72,254991,14522.1,69364,3950.38,74287,4230.75,38808,2210.17,0,,0,,0,,35169,2002.92,156427,8908.74,346143,19713.34,282550,9675.38,291584,10432.96,316059,10208.7,236762,7844.22,169338,6102.32,176425,7238.53,246933,10016.89,236049,9839.52,209894,8718.88,201491,6960.54,317115,10962.81,309367,10022.72
1012670001,"1290 Ave Of The Americas, New York, NY 10104",1614329.35,1920459,0.841,SC9 Rate II (Large TOD),85349,2161.83,79100,2003.73,79411,2011.6,43940,1114.18,33493,849.87,30550,775.41,33205,842.59,31641,803.02,29835,757.33,36279,920.36,66738,1690.97,81192,2056.66,8176767,292418.72,8139100,291071.67,5823848,208273.29,3595641,128587.83,4837629,173003.99,7619258,272481,10042083,359126.42,8805382,314899.34,6347781,227010.26,3913329,139949.04,4665029,166831.44,7196876,257375.72,7233216,235350.76,6852520,233900.88,6471825,199272.25,5710434,177599.74,5329738,176781.52,6091129,233099.49,6852520,264558.61,6852520,271584.83,6091129,238970.19,5710434,183556.41,6091129,201441.89,6852520,211397.85
1012670022,"15 W 51st St, New York, NY 10104",392144,616778,0.636,SC9 Rate II (Large TOD),266859,6754.03,241664,6116.6,196568,4975.67,93103,2358.01,37170,942.9,23512,597.35,26415,670.8,27604,700.88,29395,746.19,105556,2673.07,268997,6808.12,333638,8443.54,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1525319,50025.81,1405980,48389.7,1506576,46773.34,1175409,36954.57,1127039,37778.09,1133626,43790.54,1300547,50617.18,1304401,52103.15,1185292,46905.87,1183444,38438.24,1311993,43782.87,1447875,45061.98
1012670034,"640 5 Ave, New York, NY 10019",210001,297437,0.706,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,881299,50191.23,787846,44868.95,467133,26603.89,111130,6329.01,50890,2898.26,10193,580.51,4081,232.42,5910,336.58,9550,543.89,62546,3562.08,265623,15127.61,774045,44082.96,1106066,36413.44,1047852,36191.73,989638,30896.5,873210,27582.45,814996,27457.33,931424,36069.18,1047852,40879.75,1047852,41954.16,931424,36966.9,873210,28493.31,931424,31228.27,1047852,32750.68
1012670041,"650 5 Ave, New York, NY 10019",276476,345909,0.799,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1190825,67819.18,1083682,61717.23,624816,35584.16,339972,19361.89,316353,18016.75,251401,14317.64,256912,14631.5,257197,14647.74,243217,13851.55,254620,14500.97,511857,29150.98,877975,50001.93,1545779,50690.11,1464422,50380.26,1383066,42979.95,1220352,38348.4,1138995,38173.53,1301709,50209.02,1464422,56931.99,1464422,58433.53,1301709,51463.62,1220352,39621.37,1301709,43443.61,1464422,45571.23
1012680001,"51 W 52nd St, New York, NY 10019",786731,892704,0.881,SC9 Rate II (Large TOD),56149,1423.07,50683,1284.78,54719,1386.89,49128,1245.44,52534,1331.61,54307,1376.47,56122,1422.39,56127,1422.51,54266,1375.43,49963,1266.56,27953,709.71,19544,496.96,2718405,154817.04,2783402,158518.71,2208189,125759.51,1457080,82982.78,771323,43927.94,540886,30804.23,520287,29631.09,461056,26257.8,298694,17011.05,508718,28972.21,1360343,77473.47,2163791,123230.98,2940047,95959.44,2656654,90988.12,2856024,88219.27,2981538,92968.23,3159097,104988,3621197,138781.8,4217584,163023.18,3927675,155878.97,3425911,134626.47,3071470,98961.21,2778524,92162.29,3014586,93279.8
